"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-16","8.28",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"43","H,,S","48",",,W","41",",,W","  350",",,W","  350",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-17","10.51",",,W",,,"0.07",",,W,2400","0.0",",,W",,,"49","H,,S","64",",,W","43",",,W","  320",",,W","  320",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-18","14.09",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"47","H,,S","52",",,W","35",",,W","  290",",,W","  290",",,W","30.0",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-19","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","45",",,W","29",",,W","  340",",,W","  290",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-20","10.51",",,W",,,"0.02",",,W,2400","0.0","T,,W",,,"32","H,,S","35",",,W","26",",,W","   50",",,W","   50",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-21","10.07",",,W",,,"0.22",",,W,2400","3.6",",,W",,,"33","H,,S","44",",,W","28",",,W","  280",",,W","  280",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-22","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"40","H,,S","49",",,W","33",",,W","  270",",,W","  250",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-23","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"49","H,,S","63",",,W","42",",,W","   40",",,W","   30",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-24","16.33",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"40","H,,S","43",",,W","36",",,W","   70",",,W","   60",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-25","6.49",",,W",,,"0.16",",,W,2400","0.0",",,W",,,"39","H,,S","46",",,W","37",",,W","  350",",,W","  360",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-26","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"40","H,,S","43",",,W","34",",,W","   80",",,W","   80",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-27","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"37","H,,S","42",",,W","34",",,W","  110",",,W","  150",",,W","16.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-28","11.18",",,W",,,"0.41",",,W,2400","0.0",",,W",,,"40","H,,S","47",",,W","38",",,W","  270",",,W","  270",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-29","20.58",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","51",",,W","38",",,W","  320",",,W","  290",",,W","31.1",",,W","46.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-30","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"44","H,,S","59",",,W","34",",,W","  200",",,W","  210",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-03-31","22.82",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"55","H,,S","71",",,W","43",",,W","  220",",,W","  210",",,W","38.9",",,W","51.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-01","17.90",",,W",,,"0.05",",,W,2400","0.0",",,W",,,"63","H,,S","69",",,W","59",",,W","  210",",,W","  210",",,W","29.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-02","8.95",",,W",,,"0.32",",,W,2400","0.0",",,W",,,"53","H,,S","59",",,W","42",",,W","  300",",,W","  290",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-03","15.88",",,W",,,"0.49",",,W,2400","1.9",",,W",,,"38","H,,S","43",",,W","29",",,W","  270",",,W","  320",",,W","29.1",",,W","48.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-04","11.18",",,W",,,"0.41",",,W,2400","4.7",",,W",,,"28","H,,S","30",",,W","24",",,W","   20",",,W","   50",",,W","21.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-05","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"29","H,,S","37",",,W","22",",,W","   20",",,W","   10",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-06","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"33","H,,S","42",",,W","25",",,W","  200",",,W","  200",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-07","16.55",",,W",,,"1.03",",,W,2400","0.0",",,W",,,"49","H,,S","58",",,W","42",",,W","  180",",,W","  160",",,W","35.1",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-08","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"49","H,,S","53",",,W","37",",,W","  240",",,W","  230",",,W","32.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-09","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"39","H,,S","46",",,W","32",",,W","  110",",,W","  330",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-10","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"39","H,,S","49",",,W","31",",,W","  320",",,W","  330",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-11","16.78",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"48","H,,S","60",",,W","42",",,W","  210",",,W","  210",",,W","31.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-12","15.88",",,W",,,"0.22",",,W,2400","0.0",",,W",,,"55","H,,S","60",",,W","43",",,W","  210",",,W","  220",",,W","30.0",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-13","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","50",",,W","38",",,W","  100",",,W","   10",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-14","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"43","H,,S","49",",,W","38",",,W","   80",",,W","   90",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-15","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","54",",,W","38",",,W","   30",",,W","   30",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-16","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","54",",,W","41",",,W","   30",",,W","   30",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-17","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"46","H,,S","54",",,W","39",",,W","  100",",,W","  120",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-18","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","67",",,W","42",",,W","   60",",,W","   60",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-19","8.50",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"47","H,,S","54",",,W","44",",,W","   20",",,W","   30",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-20","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"49","H,,S","51",",,W","44",",,W","  330",",,W","  240",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"55","H,,S","77",",,W","43",",,W","  260",",,W","  250",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-22","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"65","H,,S","78",",,W","58",",,W","  210",",,W","  220",",,W","21.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-23","8.28",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"60","H,,S","64",",,W","48",",,W","  350",",,W","  340",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-24","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","50",",,W","42",",,W","  110",",,W","  330",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-25","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","57",",,W","44",",,W","  120",",,W","  120",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-26","13.42",",,W",,,"0.27",",,W,2400","0.0",",,W",,,"45","H,,S","51",",,W","37",",,W","   70",",,W","   40",",,W","21.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-27","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","62",",,W","37",",,W","  200",",,W","  250",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-28","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"49","H,,S","54",",,W","41",",,W","  110",",,W","  190",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-29","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","51",",,W","43",",,W","  110",",,W","  110",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-04-30","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"49","H,,S","55",",,W","41",",,W","  110",",,W","  100",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-01","7.38",",,W",,,"0.10",",,W,2400","0.0",",,W",,,"48","H,,S","53",",,W","43",",,W","  120",",,W","  120",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-02","8.05",",,W",,,"0.39",",,W,2400","0.0",",,W",,,"47","H,,S","51",",,W","43",",,W","   50",",,W","   60",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-03","4.92",",,W",,,"0.10",",,W,2400","0.0",",,W",,,"47","H,,S","49",",,W","45",",,W","   90",",,W","   90",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-04","12.97",",,W",,,"0.48",",,W,2400","0.0",",,W",,,"46","H,,S","50",",,W","43",",,W","   50",",,W","   50",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-05","16.33",",,W",,,"0.15",",,W,2400","0.0",",,W",,,"45","H,,S","47",",,W","44",",,W","   30",",,W","   40",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-06","11.41",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"48","H,,S","53",",,W","46",",,W","   90",",,W","  100",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-07","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"47","H,,S","51",",,W","46",",,W","   40",",,W","   50",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-08","11.86",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"52","H,,S","63",",,W","46",",,W","  290",",,W","  300",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-09","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"55","H,,S","66",",,W","46",",,W","  270",",,W","  290",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-10","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"57","H,,S","71",",,W","47",",,W","  290",",,W","  240",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-11","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","68",",,W","54",",,W","   80",",,W","   80",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-12","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","66",",,W","54",",,W","  140",",,W","  170",",,W","17.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-13","9.17",",,W",,,"0.11",",,W,2400","0.0",",,W",,,"61","H,,S","74",",,W","52",",,W","  200",",,W","  190",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-14","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"66","H,,S","77",",,W","59",",,W","  220",",,W","  220",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-15","19.46",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","61",",,W","45",",,W","  260",",,W","  260",",,W","33.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-16","19.01",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"49","H,,S","59",",,W","42",",,W","  270",",,W","  250",",,W","31.1",",,W","45.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-17","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","70",",,W","50",",,W","  260",",,W","  280",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-18","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"57","H,,S","59",",,W","49",",,W","   10",",,W","   20",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-19","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"54","H,,S","60",",,W","50",",,W","  180",",,W","  170",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-20","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"60","H,,S","71",",,W","51",",,W","  220",",,W","  220",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-21","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"64","H,,S","76",",,W","53",",,W","  200",",,W","  170",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-22","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"57","H,,S","62",",,W","52",",,W","   70",",,W","   60",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-23","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"60","H,,S","73",",,W","51",",,W","   80",",,W","  100",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-24","10.29",",,W",,,"0.26",",,W,2400","0.0",",,W",,,"56","H,,S","59",",,W","52",",,W","   60",",,W","   50",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-25","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"63","H,,S","88",",,W","53",",,W","  270",",,W","  270",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-26","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","79",",,W","58",",,W","  110",",,W","  110",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-27","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","73",",,W","58",",,W","  210",",,W","  220",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-28","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"76","H,,S","92",",,W","67",",,W","  230",",,W","  240",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-29","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"65","H,,S","77",",,W","53",",,W","   20",",,W","   30",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-30","7.16",",,W",,,"1.13",",,W,2400","0.0",",,W",,,"58","H,,S","76",",,W","52",",,W","  220",",,W","  210",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-05-31","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"76","H,,S","87",",,W","68",",,W","  270",",,W","  270",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-01","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"69","H,,S","73",",,W","57",",,W","   60",",,W","   60",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-02","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","62",",,W","56",",,W","   90",",,W","   90",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"60","H,,S","70",",,W","57",",,W","  110",",,W","  130",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-04","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","70",",,W","61",",,W","   70",",,W","   70",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-05","8.50",",,W",,,"0.91",",,W,2400","0.0",",,W",,,"64","H,,S","68",",,W","60",",,W","  270",",,W","  280",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-06","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","84",",,W","65",",,W","  230",",,W","  250",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-07","9.17",",,W",,,"0.15",",,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","63",",,W","  280",",,W","  280",",,W","21.0",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-08","15.66",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"67","H,,S","74",",,W","57",",,W","  280",",,W","  290",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-09","17.67",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","69",",,W","54",",,W","  300",",,W","  290",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-10","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","72",",,W","55",",,W","  300",",,W","  320",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-11","6.93",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"61","H,,S","68",",,W","54",",,W","  220",",,W","  200",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-12","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","80",",,W","55",",,W","  290",",,W","  300",",,W","33.1",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-13","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","73",",,W","54",",,W","  290",",,W","  320",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-14","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","79",",,W","55",",,W","  310",",,W","  330",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-15","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","85",",,W","66",",,W","  290",",,W","  310",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-16","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","77",",,W","61",",,W","  110",",,W","  100",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-17","8.28",",,W",,,"0.12",",,W,2400","0.0",",,W",,,"66","H,,S","74",",,W","59",",,W","  250",",,W","  250",",,W","32.0",",,W","38.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-18","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","72",",,W","60",",,W","   90",",,W","  100",",,W","18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-19","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","82",",,W","57",",,W","  200",",,W","  200",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-06-20","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","83",",,W","60",",,W","  200",",,W","  220",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
